19.86159522,0.434257952,1.252527
19.79442421,0.04571475,0.132323
19.74425557,1.321159829,3.828162
19.700237,0,0
19.65178252,5.131121089,14.633346
19.62305111,3.368783698,9.741284
19.5925476,0.173749566,0.508094
19.55868928,2.276817962,6.63989
19.52514121,3.113233727,9.059405
19.49821128,-0.475566119,358.602819
19.47111488,0.759090129,2.232571
19.44444691,0.11432544,0.336872
19.40875732,5.301191202,15.276806
19.39450744,1.092970355,3.225471
19.36341352,4.424878116,12.872063
19.34423921,-1.751499513,354.826334
19.32316734,0.356735367,1.057648
19.29865485,2.126510488,6.28803
19.2725169,3.520720892,10.352688
19.24746482,4.238099721,12.417803
19.22427708,4.420897843,12.950823
19.20265525,4.215440106,12.381392
19.18276682,3.502741068,10.348109
19.1633676,2.387417131,7.101453
19.14314598,0.937716919,2.804362
19.11996063,-1.55978639,355.336198
19.09023096,5.270842198,15.434911
19.07872892,2.035491398,6.089796
19.05689611,-1.665076871,355.006521
19.03280178,4.001369992,11.8727
19.01749774,-0.709095976,357.86463
18.99106452,4.339638853,12.87163
18.97676229,-1.056806104,356.81252
18.95345382,3.562919941,10.646366
18.93429738,-2.342198738,352.948256
18.91703428,1.980913185,5.977989
18.88322041,6.198413774,18.172413
18.87835895,-0.16929197,359.486213
18.85380275,3.791800696,11.3714
18.8339829,-2.927799044,351.163923
18.81974371,0.613140199,1.866015
18.79478125,3.956555214,11.887955
18.76171867,6.979084974,20.404465
18.76113711,-0.828235636,357.472242
18.74175365,1.935488792,5.896119
18.71580143,4.610344146,13.8384
18.68425661,7.148282305,20.93601
18.68390661,-1.537544226,355.295591
18.66689464,0.443904981,1.362256
18.64674891,2.22388232,6.801188
18.62389101,3.96175148,12.009187
18.59852922,5.656843101,16.917422
18.57164641,7.190056527,21.164029
18.56937228,-2.631194941,351.935139
18.55347231,-1.505696295,355.360362
18.53640322,-0.443958304,358.627993
18.5183343,0.58584928,1.812015
18.4992796,1.638481326,5.06148
18.47924274,2.686309062,8.271093
18.45820974,3.738313578,11.449165
18.43619281,4.789750335,14.563562
18.41269065,5.936331853,17.869548
18.38846019,7.013400952,20.876966
18.3828649,-3.372708726,349.603553
18.36576477,-3.057146846,350.549255
18.34681211,-3.386540502,349.541792
18.31361976,7.460765645,22.165437
18.30163733,6.493834493,19.535835
18.28954596,5.375241637,16.377901
18.2769262,4.095605696,12.630536
18.26328665,2.631927205,8.200453
18.24785198,1.052936865,3.302417
18.23010075,-0.714187781,357.756511
18.20935075,-2.586295478,351.916281
18.17433205,7.438902824,22.259687
18.16801583,5.375829483,16.483235
18.15791226,3.313922096,10.342972
18.144001,1.291094777,4.070205
18.12648641,-0.718832656,357.729041
18.10550488,-2.691791737,351.543632
18.07328647,7.05644772,21.327425
18.06844326,4.453038478,13.84486
18.0579192,1.657445955,5.244199
18.03990154,-1.652894667,354.764927
18.00756507,6.760269657,20.576776
18.00830282,1.689566309,5.359887
17.95073765,10.17665248,29.549817
17.97626115,1.996344788,6.336988
17.93439665,8.302030135,24.839939
17.94603337,0.975377644,3.110999
17.91252626,6.842987393,20.90798
17.91460017,-0.819711905,357.380165
17.89227704,4.572623357,14.335894
17.84257178,10.20489119,29.766992
17.8693651,-1.012078199,356.758367
17.85494265,1.75847592,5.624738
17.83614766,3.905090883,12.349613
17.81636305,5.450626489,17.010639
17.79676181,6.615454326,20.391226
17.77924132,7.28185028,22.272552
17.76429985,7.505462431,22.904183
17.75190009,7.332207052,22.442479
17.74207094,6.725333815,20.759783
